name,address,city,state,zip_code,latitude,longitude,Discription,Accessible,Smooth,Elivators,Ramps,Sound,Brail,SightImpared,Bathrooms,single-entrance
Westvale Park,Harrington Avenue & Sand Road,Westwood,NJ,7675,40.9923331,-74.02165350000001,,True,True,True,True,True,True,True,True,False
Roll Around The Park,962 Highway 76,White House,TN,37188,36.469371777022694,-86.68745040893555,,True,True,True,True,True,True,True,True,True
Williamstown Elementary School,115 Church St,Williamstown,MA,1267,42.71707869999999,-73.19763469999998,,True,True,True,False,True,True,False,True,False
Cottonwood Creek Park,95 north vulcan avenue,Encinitas,CA,92024,33.049631,-117.29135300000002,,True,True,True,True,True,False,False,True,False
Leucadia Oaks Parks,1380 Hermes Avenue,Encinitas,CA,92024,33.07220623616224,-117.30312214303592,,True,False,True,True,True,False,False,True,False
Oakcrest Park,289 Melba Road,Encinitas,CA,92024,33.04498991514992,-117.2648162963867,,True,True,True,True,True,False,False,True,False
Las Verdes Park,493 Paseo De Las Verdes,Encinitas,CA,92024,33.05509788060156,-117.27687550811766,,True,True,True,False,True,False,False,True,False
Leo Mullen Park,951 Via Cantebria,Encinitas,CA,92024,33.06193179046148,-117.26352883605955,,True,False,True,True,True,False,False,True,True
Cardiff Sports Park,1705 Lake Drive,Encinitas,CA,92007,33.02696536202029,-117.26550294189451,,True,False,True,True,True,False,False,True,False
Moonlight State Beach,233 C Street,Encinitas,CA,92024,33.04754399460989,-117.29747487335203,,True,False,True,True,True,False,False,True,False
Scott Valley Road,1605 Willowhaven Road,Encinitas,CA,92024,33.06610381144014,-117.257306111145,,True,False,True,True,True,False,False,True,False
Sun Vista Park,948 Springwood Lane,Encinitas,CA,92024,33.06034924801399,-117.24052621154783,,True,False,True,True,True,False,False,True,False
Central Park Universal Playground,2329 5th Street,Davis,CA,95618,38.5505694,-121.72314389999997,,True,True,True,True,True,True,True,True,False
Jets Play60 All Access Playground,120 Central Avenue,Morris Plains,NJ,7950,40.83116465763215,-74.5016255878906,,True,True,True,True,True,True,True,True,False
,6105 E. Sligh Ave,Tampa,FL,33617,28.008854,-82.386525,,True,True,True,True,True,False,False,True,False
Eisner Park Playground,200-298 North Sabin Avenue,Champaign City,IL,61821,40.11740496112486,-88.26805922293704,,True,True,True,True,True,True,True,True,False
,818 S. Parsons Avenue,Brandon,FL,33511,27.9283602,-82.28575710000001,,True,True,True,True,True,False,False,True,True
Playable Art Park,74 Abernathy Road Northwest,Sandy Springs,GA,30328,33.9361409,-84.3870561,,True,True,True,True,True,False,False,True,False
Meadow Crest Playground,3000 NE 16th Street,Renton,WA,98056,47.50744299999999,-122.179555,,True,True,True,True,True,True,True,True,False
Rossmoor Park Playground,3232 Hedwig Rd,Rossmoor,CA,90720,33.7988039,-118.07630599999999,,True,False,True,False,True,False,False,True,False
Rush Park Playground,3001 Blume Dr,Rossmoor,CA,90720,33.783842,-118.08137799999997,,True,False,True,False,True,True,False,True,False
Mary Heads Carter playground,2320 Heads Lane,Carrollton,TX,75006,32.974932,-96.872659,,True,True,True,True,True,True,True,True,False
Marla Dorrell Park,106 Thurston Drive,Cary,NC,27518,35.74693486962602,-78.7634786935181,,True,True,True,True,True,True,True,True,True
Laurel Hills Park,3808 Edwards Mill Road,Raleigh,NC,27612,35.829849,-78.69733099999996,,True,True,True,True,True,True,False,True,True
 Field of Dreams (Fun Fort) ,1637 Main Street,Lower Allen,PA,17055,40.169672365210516,-76.91310095906982,,True,True,True,True,True,False,False,True,True
Northwoods Park,7600 107th Avenue North,Brooklyn Park,MN,55445,45.150514483174256,-93.37672528851317,,True,True,True,True,True,True,False,True,False
McKinley Primary Center,239 North Coquillard Drive,South Bend,IN,,41.6788597,-86.21856359999998,,True,False,True,True,True,False,False,True,False
Concordia City Park,229-299 West 11th Street,Concordia,KS,66901,39.565564853478286,-97.66270205892181,,True,False,True,True,True,True,False,True,False
Twin Lakes Project Playground,3410 Glacier Highway,Juneau,AK,99801,58.3325932635585,-134.47110736757816,,True,False,True,True,True,True,False,True,True
Marathon Park,Crescent Street,Bridgewater,MA, ,41.98439200000001,-70.98522300000002,,True,True,True,True,True,True,True,True,True
Butterfly Kisses Special Needs Play Park,124 4th Street East,Leesburg,GA,31763,31.7321156,-84.17074230000003,,True,True,True,True,True,False,False,True,True
Taylor's Dream,North River Road,Fort Wayne,IN,46815,41.0875431,-85.0463484,,True,True,True,True,True,True,True,True,False
Treaty Park,1595 Wildwood Drive,St. Augustine,FL,32086,29.832697,-81.36138040000003,,True,False,True,True,True,True,False,True,True
Otsiningo Park,1163 Otsiningo Park,Dickinson,NY,13905,42.12516298134537,-75.90228148177914,,True,False,True,True,True,True,False,True,False
,2401 Columbus Dr,Austin,TX,78746,30.26672409999999,-97.77837199999999,,True,True,True,False,True,True,False,True,False
Gene Fullmer Recreation Center,8015 South 2200 West,West Jordan,UT,84088,40.605282,-111.94659460000003,,True,True,True,True,True,True,True,True,False
Wiscassett Community Playground,215 Gardiner Road,Wiscasset,ME,4578,44.02019534030797,-69.6672464473877,,True,False,True,False,True,False,False,True,False
Great Salt Bay Elementary School Playground,186 Church Street,Damariscotta,ME,4543,44.036610696515204,-69.51300870019531,,True,False,True,False,True,True,False,True,False
Pirate Playground (8 Flags Playscapes),2500 Atlantic Ave.,Fernandina Beach,FL,32034,30.667044,-81.43633799999998,,True,True,True,True,True,True,True,True,True
Taylor's Dream Boundless Playground,N River Road,Fort Wayne,IN,,41.0875431,-85.0463484,,True,True,True,True,True,True,True,True,False
Woodland Discovery Playground,549-599 North Pine Lake Drive,Memphis,TN,38018,35.143416686931694,-89.82833320538953,,True,False,True,False,True,False,False,True,False
blast off playground ,900-918 South Locust Lane,Lincoln,IN,46112,39.8306451,-86.40611890000002,,True,True,True,True,True,True,False,True,True
LVM Dreams Big Boundless Playground,5106 Academy Dr.,Madison,WI,53716,43.078687,-89.29319799999996,,True,True,True,True,True,True,True,True,False
First Baptist Church of Woodstock,11905 Georgia 92,Woodstock,GA,30188,34.0922777,-84.48836089999998,,True,True,True,True,True,True,False,True,True
Raymond Rimkus Park,6440 Evers Rd,Leon Valley,TX,78238,29.5009336,-98.61352239999997,,True,False,True,True,True,True,False,True,True
Coyote Point,390 Bluff Trail,San Mateo,CA,94401,37.59179991799514,-122.3211905502319,,True,False,True,False,True,False,False,True,False
Children's Institute,1405 Shady Avenue,Pittsburgh,PA,15217,40.4431362,-79.9199865,,True,True,True,True,True,True,True,True,True
Coolidge Playground,666-686 Highway 16,Watertown,MA,2472,42.37245929656099,-71.15658709960019,,True,True,True,False,True,False,False,True,False
Shark Park,2500 West Brigantine Avenue,Brigantine,NJ,8203,39.396686045471874,-74.38039044451904,,True,False,True,False,True,True,False,True,True
Taylor's Dream Boundless Playground,4315-4401 Brook Hollow Drive,Aboite,IN,46814,41.042702,-85.31510200000002,,True,True,True,True,True,True,True,True,False
center for developmental disabilities,200 Hawkins Drive,Iowa City,IA,52242,41.659363,-91.5487099,,True,True,True,False,True,False,True,True,False
Coronado Elementary School,Coronado Elementary School,Salina,KS,67401,38.789755,-97.60450000000003,,True,True,True,True,True,True,True,True,False
Northampton Park,310 Northampton Dr.,Oswego,IL,60543,41.6941994,-88.33910120000002,,True,True,True,False,True,True,False,True,False
Townsend Park,421 Devoe Drive,Oswego,IL,60543,41.699169598036384,-88.27129665576172,,True,True,True,False,True,False,False,True,False
South Point Park,810 Preston Lane,Oswego,IL,60543,41.6819685,-88.32563119999998,,True,False,True,True,True,True,False,True,False
Boulder Point,2-10 Aldon Road,Oswego,IL,60538,41.716123277859,-88.34666465192868,,True,True,True,False,True,False,False,True,False
Patriarche Park,Patriarche Park,East Lansing,MI,48823,42.7428328,-84.47239000000002,,True,True,True,True,True,True,True,True,False
Kennedy Park Inclusion Playground,450 Middle Street,Fall River,MA,2724,41.69442280000001,-71.16982680000001,,True,True,True,True,True,True,True,True,False
Lincoln Elementary Playground,1326 Avenue E,Fort Madison,IA,52627,40.6329506,-91.32231580000001,,True,True,True,True,True,True,False,True,False
Bob Hedge Park,926 French Street,Jeffersonville,IN,47130,38.2841712,-85.73386119999998,,True,True,True,True,True,True,False,True,True
Kennedy Park Inclusion Playground,344-400 Middle Street,Fall River,MA,2724,41.6950099164715,-71.17096321179201,,True,True,True,True,True,True,False,True,False
Little Hands Playground ,Rhodius Park,"Indianapolis, IN",IN,46221,39.7532034,-86.19191639999997,,True,True,True,True,True,False,False,True,False
Steinberg Playground,1615 Business Loop 70 West,Columbia,MO,65202,38.9668668,-92.35521460000001,,True,False,True,True,True,True,True,True,False
Play 4 all,1500-1592 19th Avenue West,Williston,ND,58801,48.15899911608749,-103.65195859942719,,True,False,True,False,True,False,False,True,False
Timbers Nature Preserve,324 Pine Top Drive,Murphy,TX,75094,33.0069744,-96.6068669,,True,False,True,True,True,False,False,True,False
All Children's Park,616 10th avenue south,Surfside Beach,SC,29575,33.602613,-78.98538300000001,,True,True,True,True,True,False,False,True,False
Jefferson Preschool Playground,1755 West Central Avenue,Missoula,MT,59801,46.8500897589,-114.022893176,,True,False,True,True,True,True,False,True,False
AMBUCS Park ,44 East University Avenue,Champaign City,IL,61820,40.1166102,-88.24125040000001,,True,False,True,True,True,True,False,True,False
Pionner park,601-651 8th Avenue,Fairbanks,AK,99701,64.84,-147.72000000000003,,True,True,True,False,True,True,False,True,True
Silver Summit,600 Cregg Lane,Missoula,MT,59801,46.8716770989,-114.003645185,,True,True,True,True,True,True,True,True,False
Beyond Accessible PLAYground - so that ALL may PLAY!,1400 Park Avenue,Bremerton,WA,98337,47.57383,-122.63023199999998,,True,True,True,True,True,True,True,True,False
pen park,1400 pen park rd,Charlottesville,VA,22901,38.0526897,-78.4524221,,True,True,True,False,True,False,False,True,False
John Archer School,100 Thomas Run Road,Bel Air,MD,21015,39.557981,-76.29022599999996,,True,True,True,True,True,True,True,True,True
LaBarge Park Firefighter Playground,721 North Poplar Avenue,Pierre,SD,57501,44.3771257,-100.35621600000002,,True,False,True,False,True,False,False,True,False
LaBarge Park Firefighter Playground,721 North Poplar Avenue,Pierre,SD,57501,44.3771257,-100.35621600000002,,True,True,True,False,True,False,False,True,True
Maple Grove Rotary Music Park,7991 Main Street,Maple Grove,MN,55369,45.1010933,-93.4418971,,True,True,True,False,True,True,False,True,False
,712 Tanglewood St,Memphis,TN,38104,35.1267179,-89.9929408,,True,False,True,True,True,False,False,True,False
Will Norton Miracle Field,3301 W. 1st St.,Joplin,MO,,37.093321,-94.55559299999999,,True,False,True,False,True,False,False,True,False
Possibility Playground,118 Ozaukee Interurban Trail,Port Washington,WI,53074,43.3957071815,-87.8655159788,,True,True,True,True,True,True,True,True,True
Zach Hinish Memorial Playground,1320 Union Street,Hollidaysburg,PA,16648,40.4375113,-78.39707709999999,,True,True,True,True,True,False,True,True,False
Discovery Playground,1102 Auburn Way S.,Auburn,WA,98002,47.2987505,-122.21801590000001,,True,True,True,True,True,True,True,True,False
The Children's League,393 North St.,Springville,NY,14141,42.518079,-78.650327,,True,True,True,True,True,True,True,True,True
Riker Hill School,31 Blackstone Drive,Livingston,NJ,7039,40.80124,-74.33266200000003,,True,False,True,False,True,False,False,True,False
Green Lake Park,7201 East Green Lake Dr N,Seattle,WA,98115,47.6802132,-122.32831880000003,,True,False,True,False,True,True,False,True,False
Crossing Abilities,Mt. View Park Road,Tannersville,PA,18372,41.0553421,-75.32958050000002,,True,True,True,True,True,True,True,True,False
Sycolin Creek ES,21100 Evergreen Mills Rd,Leesburg,VA,20175,39.0378753,-77.57772410000001,,True,True,True,True,True,True,False,True,False
Pingel Playground at the Pampa H2O Water Park,1301-1399 North Sumner Street,Pampa,TX,79065,35.54883954513307,-100.97501943204344,,True,True,True,True,True,True,True,True,True
Variety Children's Charity Kc Playground,950 N Spring St.,Independence,MO,64050,39.1011799,-94.42003,,True,True,True,True,True,True,True,True,False
Emerson Park,324-398 Gilbert Way,DeKalb,IL,60115,41.935448799999996,-88.76119790000001,,True,True,True,True,True,True,False,True,True
Woodscreek Park,324-398 Gilbert Way,DeKalb,IL,60115,41.935448799999996,-88.76119790000001,,True,True,True,False,True,True,True,True,False
Sunshine Playground,North Jefferson Street,New Bremen,OH,45869,40.4407533,-84.3771782,,True,True,True,True,True,True,True,True,False
Jets Play 60 All Access Playground,91 Central Avenue,Parsippany-Troy Hills,NJ,7950,40.831584307988386,-74.50142586322022,,True,True,True,True,True,True,False,True,False
Imagination Kingdom II,500 Pemberton-Browns Mills Road,Pemberton,NJ,8068,39.9672132,-74.63329720000002,,True,True,True,True,True,True,True,True,False
Brownsville Sports Park,1000 Sports Park Boulevard,Olmito,TX,78575,26.00373955595924,-97.51748044171143,,True,True,True,True,True,True,False,True,False
Edinburg Municipal Park,2801 East Sprague Street,Edinburg,TX,78542,26.289777898253856,-98.132457324646,,True,True,True,True,True,True,False,True,False
Windward Beach,265 Princeton Avenue,Brick,NJ,8724,40.059165,-74.11051599999996,,True,True,True,True,True,True,True,True,False
Tower Grove Park Old Playground,4256 Magnolia Avenue,Saint Louis,MO,63110,38.6073912,-90.25564099999997,,True,False,True,False,True,False,False,True,False
Doris I. Schnuck Children's Garden,4344 Shaw Blvd,St Louis,MO,63110,38.6156334,-90.2583338,,True,True,True,True,True,True,True,True,True
CityGarden Urban Oasis,801 Market Street,Saint Louis,MO,63101,38.6265978,-90.19315039999998,,True,True,True,True,True,True,True,True,False
Mucklo Park,Berea Commons,Berea,OH,44017,41.3655114,-81.85336359999997,,True,True,True,False,True,True,False,True,True
Summit Park Playground,4335 Glendale-Milford Road,Blue Ash,OH,45242,39.2522771,-84.38989479999998,,True,True,True,True,True,True,False,True,True
Blair Township,2121 county road 633,GrAwn,MI,49637,44.6561228,-85.69597829999998,,True,True,True,True,True,False,False,True,True
The Magical Bridge Playground,600 E Meadow Dr,Palo Alto ,CA,94306,37.4224296,-122.11548019999998,,True,True,True,True,True,True,False,True,False
Founders Park,821 S 7th st,DeKalb,IL,60115,41.92148340000001,-88.748628,,True,False,True,False,True,True,False,True,False
Park,2-4 Hativat Golani Street,Modi'in-Maccabim-Re'ut,,,31.90912,35.00246200000004,,True,False,True,False,True,True,False,True,False
Tower Grove Park Playground ,4256 Magnolia Avenue,Saint Louis,MO,63110,38.6073912,-90.25564099999997,,True,False,True,False,True,False,False,True,False
Rotary PlayGarden,490 Coleman Avenue,San Jose,CA,,37.3408897,-121.90428020000002,,True,True,True,True,True,True,True,True,True
Every Kids Playground,100-132 Smith Street,Tennille,GA,31089,32.9365365,-82.81258409999998,,True,True,True,True,True,True,False,True,False
Buder Playground,2829 Rutger Street,Saint Louis,MO,63104,38.62118299999999,-90.22491589999998,,True,False,True,False,True,True,True,True,False
Parkland Park,1000 Hamilton Avenue,Saint Louis,MO,63112,38.662048,-90.28894300000002,,True,False,True,True,True,False,False,True,False
Russell Park,5800 Cabanne Avenue,Saint Louis,MO,63112,38.65855023998377,-90.28649241058963,,True,False,True,False,True,False,False,True,False
